"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CATIP",0.0237642066006085,6.88481491595771,0.405168314956103,0.697168094937454,0.764589309164191,-8.57637057383917
"CABP5",0.0298459590651734,3.80057006800181,0.405079030254108,0.697230824864069,0.76461635287594,-8.57641085478243
"LOC399886",-0.0590058937429951,4.69759621859381,-0.404739183535148,0.697469618554852,0.764836462956901,-8.5765640996276
"PNMA2",-0.0217759503947081,3.78567969721322,-0.404600394698487,0.697567149216553,0.76489098624604,-8.57662664742815
"FEM1B",-0.0242845167425347,5.7269856124421,-0.404560040114112,0.697595508617244,0.76489098624604,-8.5766448301351
"TNFSF18",0.0173490064749702,4.19000838328377,0.404423484531641,0.697691477611,0.764954451159478,-8.57670634561206
"LEUTX",0.0450810395921124,4.07066229906387,0.404364871894363,0.69773267140949,0.764957856465321,-8.576732743312
"LINC01082",-0.0371099385211977,3.42180947655493,-0.404004002365006,0.697986319627134,0.7651941726742,-8.57689518959295
"OPN1MW /// OPN1MW3",0.036073039973564,3.82691828930858,0.403938282489592,0.698032517293257,0.765203049905451,-8.57692475863518
"ZNF33A /// ZNF33B",0.0344097692256637,6.34251056564507,0.403255973863323,0.698512225591187,0.765669068427703,-8.57723147503344
"SCGB1A1",0.0472024578141985,3.89250186489024,0.403225186296145,0.698533874766023,0.765669068427703,-8.57724530320362
"IGHV5-78",-0.0330442372767434,4.15945851320132,-0.402953086526326,0.698725222662783,0.765837010039256,-8.57736747237055
"IGHM /// IGHV4-34",0.0298587078523678,6.7858750822144,0.402423703257253,0.699097566229339,0.766203302600275,-8.57760493255122
"FAM135B",-0.0177099289403229,4.65409292650686,-0.402005938523179,0.699391464920159,0.766476723497307,-8.57779211447029
"EPPIN-WFDC6 /// WFDC6",-0.0262500791948632,4.93420639758047,-0.401960595135639,0.699423367433537,0.766476723497307,-8.57781241965861
"ROBO1",0.0132308585967271,6.54615889024369,0.401864415298052,0.699491039391301,0.766509059097277,-8.57785548263188
"PKDREJ",-0.0242423966745093,5.62038833359257,-0.40173943934624,0.699578976596664,0.766563596812014,-8.57791142388454
"CCDC158",0.0281519726277955,4.21336408278577,0.401604825521134,0.699673700831765,0.766600537998303,-8.57797166059731
"RBMX /// RBMXL1",0.0170760757882835,11.5240940805596,0.40152296386292,0.699731307534483,0.766600537998303,-8.5780082824442
"CERKL",0.0193940634519962,3.65155619599101,0.401517157329615,0.699735393718496,0.766600537998303,-8.57801087979914
"BPY2 /// BPY2B /// BPY2C",0.0254708865291859,3.5884336037318,0.401474562990001,0.699765368607991,0.766600537998303,-8.57802993182863
"MORN5",-0.020764372079221,3.21865452229379,-0.401086624517225,0.700038398608072,0.766857815950939,-8.57820336394715
"LCE2D",0.0226593839267921,3.72744360135739,0.400986485917554,0.700108883561229,0.766893199751498,-8.57824810596814
"VCX /// VCX3A /// VCX3B",0.03301035703306,3.54275211890568,0.400537314639887,0.700425082326098,0.767197717792176,-8.57844866469829
"ARG1",0.0379851849551565,3.34294937944063,0.400412477013684,0.700512974326448,0.767252144645928,-8.57850436757098
"CA10",0.0180847118862562,3.56976887140469,0.40032015470389,0.700577977049906,0.767281496950066,-8.57854555134473
"STXBP5L",-0.0200839433297859,3.63815713381118,-0.400074506681815,0.70075094709687,0.767411691289877,-8.57865508748166
"MAP1LC3A",-0.0432770901504655,6.32732810189886,-0.400042801681319,0.700773273165522,0.767411691289877,-8.57866922027379
"SIGLECL1",0.0556243651258037,3.52301723332805,0.399979362888897,0.700817946524751,0.767418768769593,-8.57869749547629
"KLHL8",-0.0215876373753874,6.98878461695702,-0.399923183844769,0.700857508651358,0.767420248814408,-8.57872253136758
"SLC13A5",0.0196961940708,4.63461998632962,0.39957820230515,0.70110047154979,0.767644434967343,-8.5788761968105
"PALMD",-0.0124653435040276,4.36854992110045,-0.398699659797034,0.701719378223562,0.768233458141427,-8.5792669539765
"KCNK17",0.0238989645060075,4.27949131868233,0.398674471402979,0.701737126253,0.768233458141427,-8.57927814511014
"OR5B3",-0.0152583880549519,5.06352276878096,-0.39865167679532,0.70175318776452,0.768233458141427,-8.57928827210811
"USP2",0.024949708709185,4.6225917670824,0.398575556076894,0.701806825040696,0.768246610514461,-8.57932208637182
"PCP4",0.0309353791780862,3.19997536986528,0.39852605620878,0.701841705323607,0.768246610514461,-8.57934407183542
"TMEM132C",0.0357632450122125,5.60376087211598,0.398411688414012,0.701922297987581,0.768292955081072,-8.5793948585258
"C5AR1",-0.0321189298659013,3.78097137951535,-0.398025240871526,0.702194650009752,0.768549174430292,-8.57956636302924
"NEFL",-0.0140530128078562,3.3066005324401,-0.39790251266383,0.702281153477306,0.768601966456226,-8.57962079620148
"LOC647859 /// OCLN",-0.0133210124192917,6.22188716163648,-0.397471872387178,0.702584722226565,0.768892303901391,-8.57981166937545
"MYT1L",0.0525718236245383,3.98340068134944,0.396359789264735,0.703368924390432,0.769708575026286,-8.58030366430671
"ACOT12",0.0273794176017867,4.74554482002211,0.39498357231104,0.704339918146748,0.770729155282733,-8.58091068748255
"CATSPERB",0.0288007664955572,4.18105893119806,0.394689131490252,0.704547738214627,0.770894397971462,-8.58104029724786
"IL23R",-0.0273098824588911,3.25240489582799,-0.394660859810126,0.704567694142808,0.770894397971462,-8.5810527372759
"GIPR",0.0156002608527874,6.38498578343268,0.394534590068308,0.704656826291331,0.77094992096939,-8.58110828772992
"PRH2",0.0186294970218213,3.59124122164746,0.394458293009678,0.704710685780894,0.77096684896086,-8.58114184521206
"TMEM63C",0.0228293941564006,4.66373209197977,0.394394047090845,0.704756039552433,0.770974470198326,-8.58117009746177
"CARF",0.0252455588368292,3.95459414659006,0.394162713816076,0.704919357606537,0.770999005487762,-8.58127179015487
"LRRC16B",-0.0231925180325572,4.45418011396568,-0.394162045264017,0.704919829619006,0.770999005487762,-8.58127208396347
"BCL2L14",0.0133699861220968,4.44125287700022,0.394119599487757,0.704949797555336,0.770999005487762,-8.58129073663356
"ITGA11",-0.0213906308900595,5.38463489847862,-0.394059787519026,0.704992027471047,0.770999005487762,-8.58131701756021
"LARS",0.0140443010681253,9.7111288930525,0.394041589314045,0.705004876435114,0.770999005487762,-8.58132501295596
"OR5I1",0.0244121438074529,3.76997903131371,0.394012531150766,0.705025393358252,0.770999005487762,-8.58133777894992
"PRLHR",-0.0191690582448674,6.67264310275629,-0.393981662982815,0.705047188547512,0.770999005487762,-8.58135133913768
"STK32B",0.0141277686491765,4.20184316787714,0.393842036855175,0.705145778521071,0.771064834530255,-8.58141266328915
"MYT1",-0.0313719509711445,4.6849065309129,-0.393419657779137,0.705444057087251,0.771314483180845,-8.58159804652079
"ZNF781",0.0232641054390452,3.07827755089133,0.39340997820266,0.70545089332548,0.771314483180845,-8.58160229267811
"SFPQ",-0.0252575147168264,6.46993648861209,-0.39298863102898,0.705748499525643,0.7715978695957,-8.58178702882776
"CYSLTR2",-0.0361421234862038,3.91419802498426,-0.392857495456363,0.705841134504556,0.771657141439742,-8.58184448543515
"FAM184B",0.0144567616258438,3.53095098414838,0.392383363290689,0.70617610880471,0.771981328610592,-8.58205207157261
"C2orf57",-0.0168789571515635,5.26828392688584,-0.391922048417431,0.706502094420177,0.772295654728941,-8.58225381550193
"GPR151",-0.0262165699905754,5.14424397379538,-0.391425336758403,0.70685316649394,0.772631681724783,-8.58247078507031
"UGT2A1 /// UGT2A2",0.0292439422086033,2.98728256842497,0.391334346143308,0.706917486233421,0.772631681724783,-8.5825105022839
"C4orf45",0.0243391965149664,3.4103409386392,0.391323851946383,0.706924904569539,0.772631681724783,-8.58251508240991
"SOCS1",-0.0169856514885502,5.76761190705015,-0.390653564666154,0.707398800282418,0.773107553184529,-8.58280738122496
"MPDZ",-0.0147772302861426,7.93730611442757,-0.390490763202564,0.707513922457017,0.773179115584475,-8.58287830319156
"CD44",0.0128004419133223,11.1918645058658,0.390452084084347,0.707541274911724,0.773179115584475,-8.58289514899251
"TMEM52",0.0261336759877873,6.8248532002646,0.390079304824118,0.70780491436207,0.773403352124962,-8.58305742244963
"UHRF1BP1",0.0186499922818237,6.97642663359041,0.390053038667047,0.707823492103611,0.773403352124962,-8.58306885069171
"IRAK4",0.0216844488071031,6.32454605077356,0.389966883210589,0.707884430327358,0.773427858703877,-8.58310633121917
"KRT222",-0.019776473882211,3.80780980919798,-0.389879098900339,0.70794652299793,0.773453623885679,-8.58314451219071
"SH2D1B",-0.0194046545890361,3.65944195557727,-0.389495883685204,0.708217611229214,0.77370770800302,-8.58331109160426
"LRRTM3",-0.0158984006984761,3.5111314295231,-0.389426751878943,0.708266520200128,0.773719053124796,-8.5833411257171
"TNFRSF10A",0.0165234793857714,8.12208847058231,0.389167269216422,0.708450110600692,0.773877516659649,-8.58345381161737
"KRTAP5-1",0.0143942847216065,5.95101758699277,0.389006376197739,0.708563956781984,0.77395978180287,-8.58352364669064
"CEACAM19",-0.0226755491404749,6.92362426780316,-0.388509511885204,0.708915582844033,0.774260470290049,-8.58373913421136
"GNAT1",0.0258495051831531,4.0228924299927,0.388508441005707,0.708916340776922,0.774260470290049,-8.58373959836118
"GDF9",-0.0186130565092366,4.23434441394573,-0.3884214122302,0.708977938025828,0.774285639331741,-8.5837773150227
"SLC46A2",-0.0322195539498029,4.54817939904207,-0.387663736655776,0.709514303970875,0.774829279590618,-8.58410533528424
"DVL3",-0.0186210296018814,7.62723176403619,-0.387237517435063,0.709816106027337,0.775116717782353,-8.58428958831778
"CDRT15 /// CDRT15P1",0.0321155598453107,5.52069114151496,0.387120359041381,0.709899074592798,0.775165172300427,-8.58434020140993
"PPP2R2C",-0.0218717525423435,3.88640174342257,-0.386778231642015,0.710141384467269,0.775369250941685,-8.5844879183153
"LOC162137",0.0151069018904835,3.18456575880067,0.386747455603957,0.71016318318424,0.775369250941685,-8.58450120003471
"TGFB3",0.0215307945811158,4.27383398090637,0.386388376658923,0.710417540771589,0.775604799350761,-8.58465608937702
"CRCT1",0.0377211583674821,4.93666739223604,0.386221551557346,0.710535726602862,0.775691663482735,-8.58472800272973
"TAOK2",-0.0181553862979733,6.07443053432965,-0.385503756476825,0.711044339385092,0.776204724003163,-8.58503708303658
"LGR5",-0.0269363132139553,4.29933275257952,-0.385117857057475,0.711317843636988,0.776405936201799,-8.58520302211946
"CES5A",-0.0168028565308704,3.13686594253013,-0.385067746663789,0.711353362453567,0.776405936201799,-8.5852245581945
"TRIM64 /// TRIM64B /// TRIM64EP",0.0234043332819009,4.31085261946165,0.385060003197243,0.711358851178918,0.776405936201799,-8.58522788588453
"CCNYL1",0.0186872971687446,8.27667013282924,0.385025522418423,0.711383292072571,0.776405936201799,-8.58524270293155
"GATA4",0.0207439949695791,4.65566595338642,0.384956288201141,0.711432368222141,0.776417306057353,-8.58527245034804
"ESRP2",-0.0268353400421102,4.85585716830812,-0.384849719952295,0.711507911170254,0.776457557484426,-8.58531822880431
"ZNF705A /// ZNF705D /// ZNF705E /// ZNF705G",0.0395481158174213,3.16673509462085,0.384794786512673,0.711546853144112,0.776457864631695,-8.58534182177746
"CNGA4",-0.0163736939540144,3.74742542683649,-0.384687475339246,0.711622928018805,0.776468610938627,-8.58538790076928
"TRIM50",-0.0177832558588342,5.31954498389664,-0.384671824924655,0.711634023180009,0.776468610938627,-8.58539461996473
"PEBP4",0.0252912132080398,3.85832291787777,0.384487592178291,0.711764638233698,0.77654132557625,-8.58547369692556
"SYT6",-0.0194779252686708,4.79219875966899,-0.384468752489628,0.711777995545369,0.77654132557625,-8.5854817813075
"KLK9",0.0226256878427735,5.87235362819424,0.384392176174772,0.711832289152204,0.776558375629161,-8.58551463739515
"GH2",0.0216407270591947,5.35233316134091,0.384225548686278,0.711950436381598,0.7766450798049,-8.58558610943639
"PRKY",0.029514191188647,5.46072770538043,0.384159923132135,0.7119969705024,0.776653658243005,-8.58561425024469
"LINC00323",0.0260054440710689,3.19820534615129,0.38342152322826,0.712520649314905,0.777158160551018,-8.58593056456684
"PCDHGA9",0.0249557518143559,4.80721803199099,0.383394003174571,0.712540169947653,0.777158160551018,-8.58594234226387
"OR13C2 /// OR13C5",-0.042519865737801,3.10656367609585,-0.383344112787482,0.712575558979636,0.777158160551018,-8.58596369167459
"PRDM16",0.017157361185002,4.34374099965784,0.382811108759856,0.712953684906491,0.777528334473391,-8.58619161169615
"WHAMMP2 /// WHAMMP3",-0.0387132794592757,5.90210856149074,-0.38240182116504,0.713244101896714,0.777802820355845,-8.5863664221976
"LOC105377245",0.0403561902178873,3.19473614437063,0.381421971564395,0.713939577032246,0.778518974107701,-8.58678419556571
"HIST1H2BI",-0.0340629731232003,3.75695599470446,-0.381287260067404,0.714035214928407,0.778580990098384,-8.58684155133127
"LILRA5",-0.0144623257304204,3.92410857506476,-0.380727884607462,0.714432400001737,0.778971787276595,-8.58707950704212
"PLPPR4",0.0200279007672819,4.44354604073211,0.380657682304316,0.714482253888716,0.778983854682209,-8.58710934707936
"RAB3C",-0.0256627822597029,3.74807649286391,-0.380411948722953,0.714656772334824,0.779131832351135,-8.58721375643182
"DEFB129",0.0161797421751064,3.8391917095236,0.380257876538465,0.714766202727349,0.779208837625581,-8.58727918688979
"GAL3ST2",0.0171628341991434,6.70747444999612,0.38013257428214,0.714855204442187,0.779263565241907,-8.58733238073498
"DYNC1I1",0.0273013676105407,3.16136399943966,0.380046986716872,0.71491599968525,0.779287540715254,-8.58736870505225
"GREM1",0.0188318842045274,3.7187209455177,0.379760919647935,0.715119217157818,0.779466751188408,-8.58749005809196
"FCRL6",0.0234268899673937,5.32109432437634,0.379610022929669,0.71522642171013,0.779541295578566,-8.58755403490608
"MROH5",0.026991438624421,6.36504239674381,0.378999220281385,0.715660436422573,0.779972010262153,-8.58781275195068
"LRTOMT",-0.016015146364019,5.29001004096384,-0.378577710041872,0.715960012125804,0.780230836164129,-8.58799105719229
"IL27",0.042229938578692,5.58512115190688,0.378555754358713,0.715975617929939,0.780230836164129,-8.58800033955666
"TMEM175",0.015971830333382,6.17551273541831,0.378210720888807,0.716220882103595,0.780455764536303,-8.5881461439375
"MXRA8",0.0180912904391128,4.30575186085743,0.377809963251265,0.716505802223816,0.78072387868181,-8.58831533588866
"SSX8",-0.0255554118106764,3.93699902747005,-0.377638745731875,0.716627544648276,0.780814170602505,-8.58838756798775
"PAH",-0.0209251888169062,4.03389258700339,-0.37746977594261,0.716747697470063,0.780902720841312,-8.58845882098144
"CXCL10",-0.023647699626177,3.66810940824809,-0.377196788305665,0.716941834490904,0.781043794879609,-8.58857387258531
"IGHG1 /// IGHM /// IGHV1-69 /// IGHV1-69-2",-0.0212920390152114,8.05944770830975,-0.377167942520268,0.716962349673033,0.781043794879609,-8.58858602507041
"ADAMTS15",0.0169280043142752,5.47042397404807,0.377123654137654,0.716993848147548,0.781043794879609,-8.58860468165243
"KRT36",0.0288677118689149,4.70612072464124,0.377004545630492,0.71707856258505,0.781057773162573,-8.58865484593602
"LYG2",-0.0428984600204663,4.55299081107247,-0.376996255157748,0.717084459238433,0.781057773162573,-8.5886583370225
"CELP",0.0329204784397499,5.4094816920208,0.376751644949792,0.717258449126281,0.781204918234937,-8.58876130824257
"SLC18A3",0.0297948447866387,6.82081865005711,0.376685094568356,0.717305789145214,0.781214113615991,-8.58878931220421
"APOB",0.012223354505978,3.4337873745538,0.376551640480212,0.7174007245133,0.781255824661361,-8.58884545447577
"OR52K1",0.021762955919157,4.06958129317151,0.376492272721061,0.71744295872872,0.781255824661361,-8.5888704235177
"C1QL2",-0.0360608801124078,3.6377767727979,-0.376467213459159,0.717460786200664,0.781255824661361,-8.58888096186949
"OVCH1",0.0292162604732789,3.49938835808258,0.376383445351149,0.71752038124308,0.781278359278179,-8.58891618458073
"MBNL3",0.0149477719876567,3.78155372799499,0.376306706140688,0.717574977568204,0.781295448849604,-8.58894844517699
"SGSM1",0.0188368152445761,4.69455001690865,0.376089863272694,0.71772926055217,0.781421069492588,-8.58903957013484
"MCCD1",-0.0133539900348447,6.96589052520433,-0.375969525516788,0.717814886534574,0.781471930895511,-8.58909011848331
"CACNA1C",0.0166584587325671,4.35760603369858,0.375732960671744,0.717983226185039,0.781612830760492,-8.58918944314346
"FAM198A /// KRBOX1",-0.0346610908895579,4.9449036663795,-0.375637624302354,0.718051072316131,0.781617961630131,-8.58922945429978
"OR4B1",0.0129259365870094,3.34380648488809,0.375616965867538,0.718065774250028,0.781617961630131,-8.58923812302916
"B3GNT3",-0.0141136917497464,4.53384952722672,-0.375422981331225,0.718203832932127,0.781725871483245,-8.58931950080765
"PREX2",0.0179178901059478,3.81126297952794,0.375351852456947,0.718254458126262,0.781738608194214,-8.58934932970758
"CES4A",-0.0181547155508923,5.10017676520614,-0.37528549199862,0.718301690814713,0.781747651366788,-8.58937715400487
"ASPSCR1",-0.0145984782480886,7.56022969831326,-0.374674065536722,0.718736941252021,0.782178961154462,-8.58963329661843
"C2orf54",0.0197151178173725,5.30397287443793,0.374336928963166,0.718976983188065,0.782379461564965,-8.58977436021275
"EPHA5",0.0205228692284201,3.04559824069545,0.374264897517536,0.719028274116726,0.782379461564965,-8.58980448354424
